exercise_id,Exercise_Name,Sex,Age,BodyweightKg,eq_clean,level_idx,goal_clean,Base_Lift,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,predicted_weight,target_reps
2010,RP Overhead Triceps Extension,M,16.0,97.89,Dumbbell,2,Bodybuilding,Best3BenchKg,192.5,110.0,190.0,14.0,10
2045,Resisted Alternating Knee To Chest,M,67.0,98.52,Bodyweight,0,Powerlifting,Best3BenchKg,100.0,102.5,150.0,0.0,3
2169,Romanian Deadlift (Barbell),M,14.0,70.31,Barbell,2,Bodybuilding,Best3DeadliftKg,86.18,56.7,102.06,75.0,10
1056,Good Morning (Hack Machine),M,31.0,86.64,Machine,0,Powerbuilding,Best3SquatKg,183.71,154.22,254.01,41.6,8
2872,Unilateral Preacher Curl,F,13.0,46.18,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,107.5,47.5,120.0,10.0,17
2638,Standing Cable Abductors,F,24.0,51.89,Machine,2,Muscle & Sculpting,Best3SquatKg,85.0,52.5,115.0,10.3,17
2554,Slow Negative Cossack Squats,F,21.5,48.67,Bodyweight,0,Powerlifting,Best3SquatKg,80.0,42.5,110.0,0.0,5
2140,Ring Lat Pull,F,70.0,50.48,Bodyweight,0,Powerbuilding,Best3DeadliftKg,57.5,35.0,72.5,-34.7,10
2811,Trap Bar Shrug,F,50.5,51.17,Barbell,0,Powerlifting,Best3DeadliftKg,72.5,62.5,110.0,17.6,5
2758,TRX High Row,F,14.0,54.48,Machine,2,Athletics,Best3DeadliftKg,110.0,70.0,130.0,67.0,14
1075,Half Kneeling Landmine Press,F,16.0,55.79,Barbell,1,Athletics,Best3BenchKg,102.5,45.0,130.0,11.1,14
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,53.5,54.57,Machine,1,Bodybuilding,Best3DeadliftKg,57.5,52.5,85.0,13.6,12
1782,Overhead Press (Smith Machine),F,21.0,58.38,Machine,0,Muscle & Sculpting,Best3DeadliftKg,102.5,55.0,122.5,59.3,17
2813,Treadmill,F,29.5,59.19,Bodyweight,2,Powerlifting,Cardio_Core,107.5,65.0,155.0,0.0,5
2944,Weighted Hanging Oblique Knee Raise,F,19.0,58.38,Bodyweight,2,Muscle & Sculpting,Best3BenchKg,110.0,60.0,142.5,3.3,17
2637,Standing Behind Neck Shoulder Press (Barbell),F,25.0,60.78,Barbell,2,Bodybuilding,Best3BenchKg,117.5,60.0,147.5,19.6,12
1550,Low Incline Press (Dumbbell),F,54.0,65.36,Dumbbell,0,Powerlifting,Best3BenchKg,132.5,72.5,167.5,26.0,5
2263,Seated Calf Raise,F,23.0,65.09,Machine,2,Bodybuilding,Best3SquatKg,145.0,65.0,160.0,24.8,12
1546,Low Cable Fly,F,36.0,63.96,Machine,3,Powerbuilding,Best3BenchKg,132.5,97.5,182.5,12.1,10
826,Dumbbell Incline Bench Row,F,16.5,72.76,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,112.5,62.5,125.0,40.0,17
2733,Super ROM Overhead Cable Row,F,33.5,73.57,Machine,0,Athletics,Best3DeadliftKg,145.0,80.0,187.5,96.6,14
2151,Ring Row,F,38.5,73.57,Bodyweight,0,Powerbuilding,Best3DeadliftKg,122.5,75.0,145.0,0.0,10
2088,Reverse Grip Curl (Cable),F,50.0,79.79,Machine,0,Powerbuilding,Best3DeadliftKg,107.5,80.0,130.0,23.8,10
2204,Russian Twist (Dumbbell),M,16.5,51.75,Dumbbell,2,Bodybuilding,Cardio_Core,95.0,62.5,157.5,2.0,10
2863,Underhand Row,M,11.0,49.67,Barbell,2,Powerbuilding,Best3DeadliftKg,87.5,42.5,112.5,75.3,8
1071,Hack Squat Calf Raise,M,14.5,55.79,Machine,2,Powerlifting,Best3SquatKg,82.5,65.0,117.5,88.7,3
2944,Weighted Hanging Oblique Knee Raise,M,11.0,58.56,Bodyweight,2,Muscle & Sculpting,Best3BenchKg,87.5,45.0,107.5,4.5,15
1782,Overhead Press (Smith Machine),M,19.0,63.59,Machine,0,Muscle & Sculpting,Best3DeadliftKg,152.5,87.5,192.5,109.6,15
1726,Oblique QL Side Raise,M,14.5,63.28,Bodyweight,0,Muscle & Sculpting,Best3BenchKg,95.0,72.5,140.0,0.0,15
2022,Rear Delt Cable,M,17.0,62.46,Machine,0,Powerbuilding,Best3BenchKg,112.5,77.5,160.0,17.5,8
1898,"Posterior Chain (Band Good Mornings, Bodyweight Hyperextensions, Etc.)",M,22.0,67.49,Barbell,0,Muscle & Sculpting,Cardio_Core,185.0,140.0,255.0,5.0,15
2648,Standing Knee Drive,M,22.0,67.49,Bodyweight,2,Muscle & Sculpting,Best3SquatKg,185.0,140.0,255.0,18.3,15
271,Barbell Hang Clean To Overhead Press,M,69.0,66.59,Barbell,0,Muscle & Sculpting,Best3DeadliftKg,135.0,67.5,156.0,56.1,15
2263,Seated Calf Raise,M,41.0,65.77,Machine,2,Bodybuilding,Best3SquatKg,172.5,105.0,222.5,34.5,10
1020,Garhammer Raise,M,16.5,64.95,Bodyweight,0,Bodybuilding,Best3BenchKg,157.5,117.5,185.0,0.0,10
1602,Lying Tricep Extension (Barbell),M,16.0,64.46,Machine,2,Muscle & Sculpting,Best3BenchKg,137.5,97.5,172.5,13.9,15
2649,Standing Leg Curl,M,25.0,66.0,Machine,0,Bodybuilding,Best3DeadliftKg,155.0,122.5,205.0,41.3,10
1782,Overhead Press (Smith Machine),M,84.0,66.36,Machine,0,Muscle & Sculpting,Best3DeadliftKg,120.0,90.0,175.0,77.7,15
482,Cable Overhead Extension,M,17.0,70.67,Machine,0,Powerbuilding,Best3BenchKg,155.0,105.0,190.0,23.8,8
633,Close Grip Incline Bench Press (Smith Machine),M,14.5,71.17,Machine,0,Powerbuilding,Best3DeadliftKg,125.0,87.5,182.5,165.3,8
369,Bicep Curl Of Choice (Swap This Out For A Listed Exercise),M,50.0,74.98,Dumbbell,1,Bodybuilding,Best3DeadliftKg,112.5,145.0,150.0,18.0,10
137,Active Plank,M,45.0,73.07,Bodyweight,0,Powerlifting,Cardio_Core,200.0,102.5,245.0,0.0,3
2638,Standing Cable Abductors,M,14.0,70.76,Machine,2,Muscle & Sculpting,Best3SquatKg,112.5,87.5,157.5,16.0,15
1354,Kelso Shrug/Incline Row,M,51.5,73.75,Dumbbell,2,Fitness,Best3DeadliftKg,145.0,120.0,175.0,60.0,12
613,Clamshells With Band,M,24.0,74.48,Bodyweight,0,Muscle & Sculpting,Cardio_Core,185.0,122.5,225.0,0.0,15
2245,Scissor Jumps,M,16.5,73.89,Bodyweight,0,Bodybuilding,Cardio_Core,137.5,100.0,200.0,0.0,10
505,Cable Twists,M,39.5,79.97,Machine,2,Bodybuilding,Best3DeadliftKg,137.5,120.0,172.5,34.7,10
523,Calf Press (Leg Press Machine),M,30.5,81.78,Machine,2,Powerlifting,Best3SquatKg,185.0,125.0,265.0,198.9,3
1127,Hanging Toes To Bar,M,20.0,77.79,Bodyweight,2,Bodybuilding,Cardio_Core,170.0,112.5,232.5,0.0,10
2976,Wide Overhand Pulldown,M,18.5,79.56,Machine,0,Powerbuilding,Best3DeadliftKg,160.0,107.5,210.0,47.5,8
1146,Heels Elevated Squat,M,25.5,80.38,Bodyweight,0,Powerlifting,Best3SquatKg,190.0,132.5,240.0,0.0,3
465,Cable Cross Tricep Pushdown,M,49.0,78.97,Machine,0,Muscle & Sculpting,Best3BenchKg,137.5,102.5,175.0,13.9,15
2997,Wrist Curls (Dumbbell),M,21.5,80.56,Dumbbell,0,Powerbuilding,Best3DeadliftKg,205.0,112.5,230.0,34.0,8
2027,Rear Delt Fly (Dumbbell),M,16.5,75.66,Dumbbell,2,Bodybuilding,Best3BenchKg,152.5,97.5,175.0,12.0,10
2097,Reverse Grip Tricep Extension,M,17.0,79.97,Machine,0,Powerlifting,Best3BenchKg,147.5,95.0,182.5,25.5,3
1782,Overhead Press (Smith Machine),M,17.0,79.7,Machine,0,Muscle & Sculpting,Best3DeadliftKg,195.0,82.5,257.5,146.6,15
2774,Tempo Squat (Barbell),M,71.5,89.77,Barbell,2,Muscle & Sculpting,Best3SquatKg,140.0,75.0,182.5,61.3,15
1476,Lateral Raise Seated,M,69.0,89.49,Dumbbell,0,Powerbuilding,Best3DeadliftKg,200.0,82.5,227.5,28.0,8
2244,SchräGbankdrüCken,M,43.5,89.99,Barbell,2,Fitness,Best3BenchKg,160.0,117.5,205.0,11.8,12
1476,Lateral Raise Seated,M,18.0,88.86,Dumbbell,0,Powerbuilding,Best3DeadliftKg,182.5,160.0,227.5,34.0,8
2301,Seated Military Press (smith Machine),M,13.0,89.49,Machine,0,Bodyweight Fitness,Best3DeadliftKg,125.0,90.0,172.5,125.0,10
1472,Lateral Raise (Seated),M,50.5,89.27,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,140.0,75.0,185.0,16.0,15
1366,Kettlebell Power Row,M,25.0,98.16,Dumbbell,3,Muscle & Sculpting,Best3DeadliftKg,225.0,150.0,270.0,100.0,15
834,Dumbbell Shoulder Press,M,16.0,99.88,Dumbbell,2,Athletics,Best3BenchKg,231.0,127.5,215.0,50.0,12
2250,Seated Abductor Machine (15-20),M,56.0,96.98,Machine,2,Fitness,Best3DeadliftKg,235.0,160.0,200.0,25.4,12
2619,Squat Pin Presses,M,32.5,97.79,Barbell,0,Powerbuilding,Best3SquatKg,220.0,197.5,262.5,181.9,8
2693,Straight Arm Pulldown,M,31.5,99.97,Machine,2,Bodybuilding,Best3DeadliftKg,227.5,142.5,215.0,43.3,10
2424,Single Arm Pushdown,M,49.0,109.36,Machine,2,Bodybuilding,Best3BenchKg,197.5,130.0,227.5,25.0,10
1179,Hip Abduction,M,69.0,107.59,Bodyweight,0,Powerlifting,Best3SquatKg,142.5,102.5,170.0,0.0,3
2655,"Standing Overhead Press (Smith Machine, Push Press)",M,28.5,108.45,Machine,1,Bodybuilding,Best3DeadliftKg,207.5,145.0,245.0,197.2,10
2263,Seated Calf Raise,M,59.0,107.68,Machine,2,Bodybuilding,Best3SquatKg,205.0,122.5,245.0,37.3,10
572,Chest Supported Barbell Lat Row,M,52.5,112.08,Barbell,0,Bodybuilding,Best3DeadliftKg,222.5,147.5,262.5,146.4,10
2784,Tib Raises,M,30.5,119.66,Bodyweight,0,Powerlifting,Best3BenchKg,260.0,190.0,297.5,0.0,3
1170,High Step Up,M,21.0,121.65,Bodyweight,2,Athletics,Best3SquatKg,255.0,147.5,282.5,26.9,12
734,Decline Bench Press (Smith Machine),M,41.0,115.26,Machine,3,Powerlifting,Best3DeadliftKg,265.0,172.5,310.0,331.7,3
2200,Run,M,41.0,115.26,Bodyweight,2,Muscle & Sculpting,Cardio_Core,265.0,172.5,310.0,0.0,15
828,Dumbbell Press Or Weighted Pushups (Swap This Out For Either),M,54.0,129.27,Dumbbell,1,Bodybuilding,Best3BenchKg,145.0,187.5,227.5,92.0,10
2974,Wide Neutral Pulldown,M,32.5,132.77,Machine,0,Powerbuilding,Best3DeadliftKg,265.0,240.0,327.5,74.1,8
2140,Ring Lat Pull,M,38.5,129.95,Bodyweight,0,Powerbuilding,Best3DeadliftKg,195.0,160.0,210.0,-77.4,8
104,AB Rollout,F,25.0,50.48,Bodyweight,0,Bodybuilding,Cardio_Core,97.5,50.0,122.5,0.0,12
1153,High Cable Fly,F,24.0,55.79,Machine,0,Muscle & Sculpting,Best3BenchKg,72.5,47.5,100.0,5.0,17
2263,Seated Calf Raise,F,52.0,63.14,Machine,2,Bodybuilding,Best3SquatKg,60.0,50.0,115.0,9.6,12
2061,Reverse Abs Crunch (Bodyweight),M,47.0,62.51,Bodyweight,2,Bodybuilding,Cardio_Core,160.0,100.0,212.5,0.0,10
505,Cable Twists,M,47.0,62.51,Machine,2,Bodybuilding,Best3DeadliftKg,160.0,100.0,212.5,41.3,10
1261,Incline Curl,M,47.0,62.51,Dumbbell,3,Bodybuilding,Best3DeadliftKg,160.0,100.0,212.5,26.0,10
1562,Lower Body Twist,M,55.0,70.13,Bodyweight,0,Bodybuilding,Cardio_Core,130.0,117.5,165.0,0.0,10
2606,Split Squat Front Foot Elevated (Smith Machine),M,12.0,74.84,Machine,2,Bodybuilding,Best3SquatKg,125.0,77.5,127.5,100.6,10
1504,Leg Extension with Band,M,18.0,78.47,Machine,2,Powerbuilding,Cardio_Core,142.5,105.0,180.0,5.0,8
606,Chin-Up (Assisted),M,16.0,87.86,Machine,2,Bodybuilding,Best3DeadliftKg,200.0,110.0,235.0,47.3,10
2262,Seated Cable Row (One Arm),M,16.0,87.86,Machine,0,Muscle & Sculpting,Best3DeadliftKg,200.0,110.0,235.0,133.8,15
2997,Wrist Curls (Dumbbell),M,30.0,97.25,Dumbbell,0,Powerbuilding,Best3DeadliftKg,182.5,152.5,272.5,40.0,8
834,Dumbbell Shoulder Press,F,34.0,107.95,Dumbbell,2,Athletics,Best3BenchKg,170.0,70.0,157.5,16.0,14
1626,Machine Lat Pulldown,F,34.0,107.95,Machine,2,Powerlifting,Best3DeadliftKg,170.0,70.0,157.5,36.0,5
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,48.0,95.35,Machine,1,Bodybuilding,Best3DeadliftKg,77.5,50.0,127.5,20.9,12
834,Dumbbell Shoulder Press,M,34.0,137.03,Dumbbell,2,Athletics,Best3BenchKg,182.5,135.0,180.0,54.0,12
2263,Seated Calf Raise,F,48.5,59.83,Machine,2,Bodybuilding,Best3SquatKg,112.5,65.0,125.0,18.4,12
206,Band Assisted Pogo Jumps,F,69.0,58.74,Machine,2,Athletics,Cardio_Core,65.0,37.5,112.5,0.0,12
2826,Tricep Extension Pulldowns Band,F,32.0,59.96,Machine,2,Athletics,Cardio_Core,102.5,67.5,130.0,5.0,14
436,Bulgarian Split Squat (Barbell),F,32.5,67.27,Barbell,2,Bodybuilding,Best3SquatKg,142.5,82.5,182.5,89.0,12
2997,Wrist Curls (Dumbbell),M,17.0,74.12,Dumbbell,0,Powerbuilding,Best3DeadliftKg,187.5,110.0,200.0,30.0,8
589,Chest Supported Row (12-15),M,27.5,73.89,Dumbbell,2,Fitness,Best3DeadliftKg,175.0,130.0,222.5,80.0,12
1134,Heavy Lateral Raise,M,51.0,73.21,Dumbbell,2,Powerbuilding,Best3DeadliftKg,142.5,125.0,172.5,24.0,8
465,Cable Cross Tricep Pushdown,M,23.5,80.24,Machine,0,Muscle & Sculpting,Best3BenchKg,182.5,140.0,227.5,19.9,15
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,56.0,81.87,Machine,1,Bodybuilding,Best3DeadliftKg,165.0,102.5,190.0,35.2,10
2689,Straight Arm Chest Raise,M,22.0,82.42,Machine,0,Powerbuilding,Best3BenchKg,137.5,102.5,175.0,23.2,8
2700,Straight Leg Bounds 20 Yards,M,18.0,80.6,Bodyweight,2,Fitness,Cardio_Core,185.0,115.0,215.0,0.0,12
1592,Lying Leg Raise,M,13.0,81.28,Bodyweight,2,Bodybuilding,Best3BenchKg,105.0,82.5,165.0,11.5,10
613,Clamshells With Band,M,14.5,89.36,Bodyweight,0,Muscle & Sculpting,Cardio_Core,135.0,70.0,160.0,0.0,15
2419,Single Arm Preacher Curl (Dumbbell),M,26.5,89.9,Dumbbell,0,Powerlifting,Best3DeadliftKg,165.0,117.5,195.0,34.0,3
1261,Incline Curl,M,30.5,96.71,Dumbbell,3,Bodybuilding,Best3DeadliftKg,222.5,137.5,240.0,32.0,10
677,Crossbody Tricep Extension,M,25.5,99.47,Machine,2,Powerlifting,Best3BenchKg,210.0,177.5,227.5,47.7,3
1476,Lateral Raise Seated,M,24.5,107.64,Dumbbell,0,Powerbuilding,Best3DeadliftKg,200.0,155.0,240.0,36.0,8
2944,Weighted Hanging Oblique Knee Raise,M,30.5,109.77,Bodyweight,2,Muscle & Sculpting,Best3BenchKg,202.5,180.0,272.5,17.8,15
1782,Overhead Press (Smith Machine),M,27.5,119.43,Machine,0,Muscle & Sculpting,Best3DeadliftKg,257.5,167.5,260.0,148.0,15
967,Forearm Finger Curl Supinated (Optional),M,55.5,120.43,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,62.5,132.5,120.0,10.0,15
516,Cable abduction,F,35.0,52.0,Machine,0,Athletics,Best3DeadliftKg,72.5,40.0,112.5,14.5,14
515,Cable Y Raise (Rehab),F,59.0,56.0,Machine,2,Bodybuilding,Best3BenchKg,62.5,57.5,117.5,5.8,12
2027,Rear Delt Fly (Dumbbell),M,68.0,67.5,Dumbbell,2,Bodybuilding,Best3BenchKg,125.0,55.0,155.5,6.0,10
1592,Lying Leg Raise,M,54.0,67.5,Bodyweight,2,Bodybuilding,Best3BenchKg,160.0,85.0,185.0,11.1,10
2263,Seated Calf Raise,M,66.5,90.0,Machine,2,Bodybuilding,Best3SquatKg,135.0,100.0,182.5,23.6,10
368,Bicep Curl Incline (Dumbell),M,48.5,90.0,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,175.0,110.0,182.5,16.0,15
481,Cable Overhead Curl,M,44.0,110.0,Machine,2,Powerbuilding,Best3DeadliftKg,175.0,152.5,210.0,46.6,8
2478,Single Leg Seated Calf Raise (Machine),M,38.0,140.0,Machine,3,Bodybuilding,Best3SquatKg,192.5,172.5,215.0,38.7,10
1127,Hanging Toes To Bar,M,14.0,55.79,Bodyweight,2,Bodybuilding,Cardio_Core,90.72,77.11,127.01,0.0,10
2346,Shoulder Complex (Dumbbell),M,18.5,65.77,Dumbbell,0,Bodybuilding,Best3BenchKg,147.42,108.86,215.46,14.0,10
2693,Straight Arm Pulldown,M,14.5,67.04,Machine,2,Bodybuilding,Best3DeadliftKg,131.54,115.67,181.44,36.5,10
596,Chest Supported Row Of Choice,M,21.5,71.21,Dumbbell,1,Bodybuilding,Best3DeadliftKg,172.37,120.2,192.78,102.0,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,29.0,74.62,Machine,1,Bodybuilding,Best3DeadliftKg,154.22,158.76,174.63,35.1,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,16.5,74.84,Machine,1,Bodybuilding,Best3DeadliftKg,165.56,108.86,226.8,45.6,10
441,Bulgarian split squat,M,18.5,74.39,Bodyweight,0,Muscle & Sculpting,Best3SquatKg,176.9,122.47,206.38,0.0,15
104,AB Rollout,F,20.5,81.92,Bodyweight,0,Bodybuilding,Cardio_Core,149.69,81.65,167.83,0.0,12
2256,Seated Biceps Curl,F,41.5,81.74,Dumbbell,0,Bodybuilding,Best3DeadliftKg,129.27,90.72,176.9,20.0,12
936,"Flat Dumbbell Press (12,10,8,6,4)",M,50.0,80.15,Dumbbell,2,Fitness,Best3DeadliftKg,158.76,108.86,174.63,60.0,12
2804,Trap Bar Deadlift,M,43.5,80.42,Barbell,2,Bodybuilding,Best3DeadliftKg,122.47,122.47,181.44,131.0,10
2263,Seated Calf Raise,M,15.0,82.1,Machine,2,Bodybuilding,Best3SquatKg,192.78,138.35,226.8,38.8,10
2811,Trap Bar Shrug,M,53.0,88.04,Barbell,0,Powerlifting,Best3DeadliftKg,215.46,181.44,238.14,44.2,3
1515,Leg Raise Floor,M,42.0,98.79,Bodyweight,2,Bodybuilding,Best3BenchKg,249.48,151.95,254.01,21.1,10
563,Chest Press (Convergent),M,61.5,108.82,Machine,2,Powerbuilding,Cardio_Core,170.1,124.74,181.44,5.0,8
2965,Wide Grip Incline Benchpress,M,35.0,107.32,Barbell,0,Powerbuilding,Best3BenchKg,188.24,142.88,238.14,118.1,8
2123,Reverse Wrist Curl (Cable),M,55.5,120.97,Machine,2,Bodybuilding,Best3DeadliftKg,172.37,122.47,206.38,38.3,10
465,Cable Cross Tricep Pushdown,M,63.0,120.34,Machine,0,Muscle & Sculpting,Best3BenchKg,192.78,149.69,206.38,18.9,15
320,Belt Squat,M,34.0,122.15,Machine,2,Bodybuilding,Best3SquatKg,288.03,265.35,285.76,231.9,10
2639,Standing Cable Hip Abduction,M,45.0,116.12,Machine,2,Muscle & Sculpting,Best3SquatKg,265.35,181.44,249.48,36.8,15
572,Chest Supported Barbell Lat Row,M,18.5,116.75,Barbell,0,Bodybuilding,Best3DeadliftKg,192.78,158.76,208.65,124.1,10
2263,Seated Calf Raise,M,19.0,170.64,Machine,2,Bodybuilding,Best3SquatKg,272.16,188.24,283.5,54.8,10
2294,Seated Leg Curl (Cable),F,16.0,47.4,Machine,2,Powerlifting,Best3DeadliftKg,80.0,50.0,72.5,16.6,5
2441,Single Leg Barbell RDL,F,25.0,59.6,Barbell,0,Muscle & Sculpting,Best3DeadliftKg,92.5,55.0,140.0,12.5,17
1435,Lat Pulldown (Neutral Grip),F,26.0,67.1,Machine,2,Bodybuilding,Best3DeadliftKg,107.5,65.0,145.0,24.8,12
2261,Seated Cable Row,F,32.0,65.9,Machine,0,Powerbuilding,Best3DeadliftKg,87.5,47.5,120.0,92.4,10
1324,JM Press (Smith Machine),M,19.0,66.5,Machine,2,Bodybuilding,Best3DeadliftKg,122.5,95.0,161.0,129.6,10
2263,Seated Calf Raise,M,37.0,67.2,Machine,2,Bodybuilding,Best3SquatKg,160.0,102.5,202.5,32.2,10
1422,Lat Prayer,F,20.0,71.4,Machine,2,Muscle & Sculpting,Best3DeadliftKg,115.0,42.5,147.5,17.8,17
1898,"Posterior Chain (Band Good Mornings, Bodyweight Hyperextensions, Etc.)",M,26.0,70.0,Barbell,0,Muscle & Sculpting,Cardio_Core,182.5,140.0,227.5,5.0,15
2605,Split Squat (Smith Machine),M,32.0,74.4,Machine,2,Muscle & Sculpting,Best3SquatKg,155.0,92.5,197.5,88.2,15
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,29.0,80.9,Machine,1,Bodybuilding,Best3DeadliftKg,165.0,105.0,185.0,31.6,12
2002,RP Hammer Strength Shoulder Press - Plate Loaded,M,19.0,80.0,Machine,2,Bodybuilding,Best3DeadliftKg,117.5,97.5,142.5,114.7,10
2737,Superman Alternating Sides,M,28.0,86.6,Bodyweight,0,Bodybuilding,Cardio_Core,220.0,145.0,275.0,0.0,10
1236,Incline Bench Press (Barbell),M,29.0,85.3,Barbell,2,Bodybuilding,Best3BenchKg,162.5,130.0,170.0,95.5,10
899,Explosive Bench Press,M,37.0,84.9,Barbell,2,Powerlifting,Best3BenchKg,167.5,112.5,190.0,110.4,3
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,35.0,87.6,Machine,1,Bodybuilding,Best3DeadliftKg,160.0,100.0,170.0,34.2,10
194,Backward Sled,M,46.0,98.3,Machine,1,Bodybuilding,Best3DeadliftKg,188.0,122.5,225.0,43.9,10
15,(BICEPS) Single Arm Hammer Preacher Curl,M,61.0,94.7,Dumbbell,2,Muscle & Sculpting,Best3DeadliftKg,165.0,140.0,205.0,18.0,15
2975,Wide Neutral Pullups,M,39.0,98.8,Bodyweight,0,Bodybuilding,Best3DeadliftKg,225.0,170.0,247.5,-49.3,10
1170,High Step Up,M,31.0,126.6,Bodyweight,2,Athletics,Best3SquatKg,195.0,162.5,237.5,20.6,12
2446,Single Leg Broad To 90,F,47.0,90.5,Bodyweight,2,Fitness,Cardio_Core,155.0,77.5,162.5,0.0,14
2193,Row,F,35.0,54.0,Machine,0,Powerlifting,Best3DeadliftKg,70.0,60.0,82.5,75.4,5
535,Cambered Bar Barbell Bench press,F,17.0,59.1,Barbell,2,Powerbuilding,Best3BenchKg,77.5,32.5,87.5,20.0,10
2605,Split Squat (Smith Machine),F,18.0,63.2,Machine,2,Muscle & Sculpting,Best3SquatKg,70.0,35.0,100.0,33.9,17
563,Chest Press (Convergent),F,18.0,67.3,Machine,2,Powerbuilding,Cardio_Core,50.0,32.5,95.0,5.0,10
2140,Ring Lat Pull,F,16.0,72.4,Bodyweight,0,Powerbuilding,Best3DeadliftKg,87.5,42.5,115.0,-46.1,10
1562,Lower Body Twist,F,39.0,113.5,Bodyweight,0,Bodybuilding,Cardio_Core,140.0,82.5,160.0,0.0,12
794,Dorsiflexion With Band,F,39.0,113.5,Bodyweight,0,Powerlifting,Cardio_Core,140.0,82.5,160.0,0.0,5
2691,Straight Arm Pull Down,M,10.0,32.4,Machine,2,Muscle & Sculpting,Best3DeadliftKg,37.5,25.0,55.0,7.8,15
1335,Jog,M,16.0,58.6,Bodyweight,2,Bodyweight Fitness,Cardio_Core,90.0,57.5,137.5,0.0,10
2208,SSB Squat,M,22.0,59.5,Barbell,0,Muscle & Sculpting,Best3SquatKg,167.5,112.5,180.0,87.1,15
1292,Incline Rear Delt Raises W External Rotation,M,22.0,59.5,Dumbbell,2,Athletics,Best3BenchKg,167.5,112.5,180.0,12.0,12
2542,Sled Push,M,22.0,59.5,Machine,0,Bodybuilding,Best3BenchKg,145.0,87.5,165.0,17.6,10
2506,Sissy Squats (Partial ROM),M,57.0,59.7,Bodyweight,0,Powerlifting,Best3SquatKg,112.5,102.5,147.5,0.0,3
745,Decline Hammer Strength Press,M,57.0,59.7,Machine,0,Powerbuilding,Best3BenchKg,112.5,102.5,147.5,84.9,8
395,Block Pull (Barbell),M,17.0,65.6,Barbell,2,Bodybuilding,Best3DeadliftKg,135.0,87.5,192.5,28.6,10
2742,Supine Scorpions,M,24.0,65.8,Bodyweight,3,Bodybuilding,Cardio_Core,182.5,107.5,230.0,0.0,10
633,Close Grip Incline Bench Press (Smith Machine),M,24.0,65.8,Machine,0,Powerbuilding,Best3DeadliftKg,182.5,107.5,230.0,208.3,8
2546,Sled Row,M,12.0,67.1,Machine,3,Athletics,Best3DeadliftKg,150.0,75.0,168.5,102.1,12
2804,Trap Bar Deadlift,M,18.0,79.1,Barbell,2,Bodybuilding,Best3DeadliftKg,170.0,97.5,172.5,126.8,10
2658,Standing Reverse Fly,M,35.0,86.0,Dumbbell,0,Bodybuilding,Best3BenchKg,147.5,102.5,190.0,14.0,10
2263,Seated Calf Raise,M,57.0,89.2,Machine,2,Bodybuilding,Best3SquatKg,160.0,115.0,260.0,29.5,10
2128,Rhino Row - Single Arm,M,57.0,89.2,Dumbbell,2,Powerbuilding,Best3DeadliftKg,160.0,115.0,260.0,140.0,8
1665,Medicine Ball Russian Twist,M,16.0,93.3,Bodyweight,0,Athletics,Cardio_Core,172.5,97.5,187.5,0.0,12
786,Dive-Bomber Push Ups,M,19.0,98.3,Bodyweight,0,Muscle & Sculpting,Best3BenchKg,220.0,120.0,265.0,-71.7,15
2299,Seated Military Press (Barbell),M,19.0,98.3,Barbell,2,Bodybuilding,Best3BenchKg,220.0,120.0,265.0,71.4,10
2993,Wrist Curl (Cable),M,42.0,99.0,Machine,0,Powerbuilding,Best3DeadliftKg,225.0,135.0,260.0,58.3,8
1134,Heavy Lateral Raise,M,23.0,99.5,Dumbbell,2,Powerbuilding,Best3DeadliftKg,280.0,165.0,300.0,44.0,8
2893,V-Bar Lat Pulldowns,M,23.0,99.5,Machine,0,Bodybuilding,Best3DeadliftKg,280.0,165.0,300.0,60.4,10
478,Cable Lateral Raise (Lengthened-Mid Position),M,66.0,103.1,Machine,0,Powerlifting,Best3DeadliftKg,102.5,112.5,160.0,37.4,3
482,Cable Overhead Extension,M,25.0,220.0,Machine,0,Powerbuilding,Best3BenchKg,215.0,180.0,280.0,40.8,8
801,Drag Curl,M,18.5,66.68,Barbell,2,Bodybuilding,Best3DeadliftKg,142.88,108.86,213.19,31.7,10
1757,One Legged Bounds,M,16.0,74.84,Bodyweight,0,Muscle & Sculpting,Cardio_Core,129.27,88.45,195.04,0.0,15
1184,Hip Adductor Dropset,M,16.5,74.84,Machine,0,Powerlifting,Best3SquatKg,165.56,88.45,226.8,44.5,3
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,18.0,73.03,Machine,1,Bodybuilding,Best3DeadliftKg,133.81,92.99,183.7,37.0,10
